FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27131,Rice County,Colon and Rectum,Female,9.2,,20,"162,226",5.6,14.5
27133,Rock County,Colon and Rectum,Female,2.6,*,2,"23,883",0.3,18.9
27135,Roseau County,Colon and Rectum,Female,8.4,*,5,"37,319",2.4,22.7
27139,Scott County,Colon and Rectum,Female,8.7,,29,"364,400",5.8,12.6
27141,Sherburne County,Colon and Rectum,Female,10.6,,27,"230,437",6.9,15.6
27143,Sibley County,Colon and Rectum,Female,28.7,,14,"36,894",15,50.5
27137,St. Louis County,Colon and Rectum,Female,10.3,,77,"498,004",8,13.2
27145,Stearns County,Colon and Rectum,Female,10.1,,50,"393,447",7.4,13.4
27147,Steele County,Colon and Rectum,Female,6.6,*,11,"92,269",3.2,13
27149,Stevens County,Colon and Rectum,Female,0,,0,"24,481",0,17.1
27151,Swift County,Colon and Rectum,Female,6.8,*,3,"23,255",1.2,26.3
27153,Todd County,Colon and Rectum,Female,5,*,5,"59,573",1.6,13.4
27155,Traverse County,Colon and Rectum,Female,19.5,*,5,"8,215",5.4,74.1
27157,Wabasha County,Colon and Rectum,Female,18.7,,17,"53,803",10.8,31.7
27159,Wadena County,Colon and Rectum,Female,19.8,*,10,"34,359",8.8,39.6
27161,Waseca County,Colon and Rectum,Female,17.8,,12,"48,819",8.9,32.6
27163,Washington County,Colon and Rectum,Female,9.3,,73,"647,259",7.2,11.8
27165,Watonwan County,Colon and Rectum,Female,12.1,*,7,"27,528",4.5,30.1
27167,Wilkin County,Colon and Rectum,Female,0,,0,"15,202",0,25.5
27169,Winona County,Colon and Rectum,Female,8.7,,15,"128,066",4.8,15
27171,Wright County,Colon and Rectum,Female,9.9,,36,"333,313",6.9,13.8
27173,Yellow Medicine County,Colon and Rectum,Female,25,*,10,"24,379",10.8,51.5
27001,Aitkin County,Colon and Rectum,Male,20.4,*,15,"40,009",9.5,40.1
27003,Anoka County,Colon and Rectum,Male,16,,133,"876,776",13.3,19.1
27005,Becker County,Colon and Rectum,Male,17,,19,"84,842",10.1,27.1
27007,Beltrami County,Colon and Rectum,Male,15.1,,18,"115,769",8.8,24.2
27009,Benton County,Colon and Rectum,Male,13.2,,13,"100,455",6.9,23
27011,Big Stone County,Colon and Rectum,Male,28.6,*,6,"12,411",10.4,71.4
27013,Blue Earth County,Colon and Rectum,Male,16.2,,25,"168,321",10.4,24.2
27015,Brown County,Colon and Rectum,Male,19.8,,17,"62,725",11.3,32.8
27017,Carlton County,Colon and Rectum,Male,22.5,,23,"93,307",14.2,34.2
27019,Carver County,Colon and Rectum,Male,13.6,,30,"253,152",9,19.6
27021,Cass County,Colon and Rectum,Male,12.5,,16,"74,621",7,21.7
27023,Chippewa County,Colon and Rectum,Male,21.2,*,10,"29,703",10.1,41.5
27025,Chisago County,Colon and Rectum,Male,16.9,,24,"142,936",10.7,25.5
27027,Clay County,Colon and Rectum,Male,14,,23,"156,821",8.8,21.2
27029,Clearwater County,Colon and Rectum,Male,9.2,*,3,"22,337",1.9,30.7
27031,Cook County,Colon and Rectum,Male,24.8,*,5,"13,396",7.8,67.3
27033,Cottonwood County,Colon and Rectum,Male,10.4,*,5,"28,211",3.3,28.1
27035,Crow Wing County,Colon and Rectum,Male,16.5,,38,"160,206",11.6,23.1
27037,Dakota County,Colon and Rectum,Male,14,,140,"1,039,595",11.7,16.6
27039,Dodge County,Colon and Rectum,Male,17.6,*,10,"51,859",8.3,33
27041,Douglas County,Colon and Rectum,Male,12.3,,17,"93,978",7,20.4
27043,Faribault County,Colon and Rectum,Male,16.2,*,8,"34,449",6.5,34.8
27045,Fillmore County,Colon and Rectum,Male,18.4,,12,"52,609",9.3,33.3
27047,Freeborn County,Colon and Rectum,Male,19.7,,22,"76,161",12.1,30.9
27049,Goodhue County,Colon and Rectum,Male,19.8,,30,"115,121",13.3,28.7
27051,Grant County,Colon and Rectum,Male,10.9,*,3,"14,903",2.2,40.7
27053,Hennepin County,Colon and Rectum,Male,12.7,,384,"3,079,931",11.4,14.1
27055,Houston County,Colon and Rectum,Male,3.2,*,2,"46,634",0.4,13.4
27057,Hubbard County,Colon and Rectum,Male,20.8,,17,"53,374",11.4,35.7
27059,Isanti County,Colon and Rectum,Male,14.3,,15,"99,647",7.9,23.9
27061,Itasca County,Colon and Rectum,Male,13.8,,27,"114,108",9,20.8
27063,Jackson County,Colon and Rectum,Male,21.9,*,9,"25,366",9.8,45.2
27065,Kanabec County,Colon and Rectum,Male,4.9,*,3,"40,677",0.9,17.2
27067,Kandiyohi County,Colon and Rectum,Male,17.9,,23,"107,532",11.2,27.3
27069,Kittson County,Colon and Rectum,Male,5.7,*,1,"10,801",0.1,45.8
27071,Koochiching County,Colon and Rectum,Male,13.3,*,8,"31,302",5.7,30.6
27073,Lac qui Parle County,Colon and Rectum,Male,12,*,4,"16,881",3.2,40
27075,Lake County,Colon and Rectum,Male,9,*,4,"26,929",2.1,28.3
27077,Lake of the Woods County,Colon and Rectum,Male,9.2,*,1,"9,783",0.2,59.7
27079,Le Sueur County,Colon and Rectum,Male,17.1,,14,"71,147",9.2,29.4
27081,Lincoln County,Colon and Rectum,Male,14.3,*,4,"14,398",3.6,46.2
27083,Lyon County,Colon and Rectum,Male,10.1,*,7,"64,143",3.9,21.4
27087,Mahnomen County,Colon and Rectum,Male,23.3,*,3,"13,844",4.5,68.9
27089,Marshall County,Colon and Rectum,Male,10.5,*,4,"23,731",2.8,31.1
27091,Martin County,Colon and Rectum,Male,22.9,,20,"49,187",13.9,37.1
27085,McLeod County,Colon and Rectum,Male,11.9,,14,"89,432",6.5,20.6
27093,Meeker County,Colon and Rectum,Male,10.3,*,9,"58,786",4.6,20.8
27095,Mille Lacs County,Colon and Rectum,Male,14.8,*,10,"64,867",6.9,27.6
27097,Morrison County,Colon and Rectum,Male,13.4,,15,"83,433",7.4,22.8
27099,Mower County,Colon and Rectum,Male,14.8,,19,"99,819",8.8,23.6
27101,Murray County,Colon and Rectum,Male,20.8,*,8,"20,682",8.9,46.6
27103,Nicollet County,Colon and Rectum,Male,10.6,*,10,"85,619",5,19.8
27105,Nobles County,Colon and Rectum,Male,17.5,*,11,"56,006",8.6,31.8
27107,Norman County,Colon and Rectum,Male,6.9,*,2,"16,402",0.8,33
27109,Olmsted County,Colon and Rectum,Male,12.1,,49,"378,055",8.9,16.1
27111,Otter Tail County,Colon and Rectum,Male,15.5,,33,"146,416",10.4,22.5
27113,Pennington County,Colon and Rectum,Male,20.3,*,8,"35,290",8.6,41
27115,Pine County,Colon and Rectum,Male,19.5,,21,"78,135",11.9,30.6
27117,Pipestone County,Colon and Rectum,Male,36,,12,"22,468",18.5,65.9
27119,Polk County,Colon and Rectum,Male,18.9,,18,"79,180",11,30.4
27121,Pope County,Colon and Rectum,Male,16.2,*,6,"28,199",5.1,39.1
27123,Ramsey County,Colon and Rectum,Male,14.3,,181,"1,326,656",12.2,16.6
27125,Red Lake County,Colon and Rectum,Male,14.3,*,2,"10,166",1.7,60.1
27127,Redwood County,Colon and Rectum,Male,5.6,*,3,"38,085",1.2,18.4
27129,Renville County,Colon and Rectum,Male,10.9,*,7,"37,199",4.3,25.1
27131,Rice County,Colon and Rectum,Male,14.1,,25,"168,770",9,21
27133,Rock County,Colon and Rectum,Male,19.8,*,7,"23,204",7.9,44.1
27135,Roseau County,Colon and Rectum,Male,10.3,*,5,"39,478",3.3,25.5
27139,Scott County,Colon and Rectum,Male,11.2,,33,"362,289",7.5,15.9
27141,Sherburne County,Colon and Rectum,Male,11.8,,25,"242,269",7.5,17.7
27143,Sibley County,Colon and Rectum,Male,26.4,,12,"37,639",13.3,47.5
27137,St. Louis County,Colon and Rectum,Male,12.5,,82,"501,336",9.9,15.7
27145,Stearns County,Colon and Rectum,Male,13.5,,59,"399,522",10.3,17.6
27147,Steele County,Colon and Rectum,Male,13.5,,15,"91,314",7.4,22.8
27149,Stevens County,Colon and Rectum,Male,6.4,*,2,"24,492",0.7,26.4
27151,Swift County,Colon and Rectum,Male,18.2,*,6,"23,604",6.5,42.6
27153,Todd County,Colon and Rectum,Male,7.9,*,6,"63,030",2.7,18.2
27155,Traverse County,Colon and Rectum,Male,8.3,*,1,"8,348",0.2,60.1
27157,Wabasha County,Colon and Rectum,Male,24.7,,20,"53,768",15.1,39.4
27159,Wadena County,Colon and Rectum,Male,10.3,*,5,"33,901",3.3,25.9
27161,Waseca County,Colon and Rectum,Male,13,*,8,"44,854",5.4,27.1
27163,Washington County,Colon and Rectum,Male,11.9,,75,"633,105",9.3,15
27165,Watonwan County,Colon and Rectum,Male,2.6,*,1,"27,208",0.1,17.8
27167,Wilkin County,Colon and Rectum,Male,9.9,*,2,"16,324",1.1,39.6
27169,Winona County,Colon and Rectum,Male,17.1,,25,"126,028",11,25.7
27171,Wright County,Colon and Rectum,Male,13.1,,38,"339,401",9.2,18.1
27173,Yellow Medicine County,Colon and Rectum,Male,16.2,*,6,"24,761",5.9,38.5
27001,Aitkin County,Esophagus,All,4.2,*,8,"79,137",1.8,11
27003,Anoka County,Esophagus,All,4.4,,87,"1,753,197",3.5,5.5
27005,Becker County,Esophagus,All,6,,15,"170,136",3.3,10.4
27007,Beltrami County,Esophagus,All,6.1,,17,"232,108",3.5,10
27009,Benton County,Esophagus,All,6.8,,14,"200,857",3.6,11.5
27011,Big Stone County,Esophagus,All,10.2,*,2,"24,939",0.7,38.5
27013,Blue Earth County,Esophagus,All,3.5,,12,"334,301",1.8,6.2
27015,Brown County,Esophagus,All,4.9,*,10,"125,780",2.3,9.6
27017,Carlton County,Esophagus,All,6.7,,16,"178,177",3.8,11.2
27019,Carver County,Esophagus,All,2.8,,15,"509,852",1.5,4.7
27021,Cass County,Esophagus,All,7.8,,20,"146,085",4.5,13.1
27023,Chippewa County,Esophagus,All,3.5,*,4,"59,687",0.9,11
27025,Chisago County,Esophagus,All,4.8,,16,"276,568",2.7,8
27027,Clay County,Esophagus,All,4.4,,14,"317,689",2.4,7.5
27029,Clearwater County,Esophagus,All,2.8,*,2,"44,132",0.3,12.7
27031,Cook County,Esophagus,All,6.6,*,3,"26,837",1.3,25.3
27033,Cottonwood County,Esophagus,All,6.6,*,7,"56,582",2.6,15.7
27035,Crow Wing County,Esophagus,All,6,,33,"321,484",4.1,8.7
27037,Dakota County,Esophagus,All,3.3,,80,"2,108,793",2.6,4.2
27039,Dodge County,Esophagus,All,6.8,*,8,"103,463",2.9,13.6
27041,Douglas County,Esophagus,All,2.7,*,9,"187,562",1.2,5.6
27043,Faribault County,Esophagus,All,6.7,*,7,"69,011",2.6,15.1
27045,Fillmore County,Esophagus,All,1.5,*,3,"104,759",0.3,5.8
27047,Freeborn County,Esophagus,All,6.7,,16,"152,481",3.7,11.4
27049,Goodhue County,Esophagus,All,4.5,,15,"231,417",2.4,7.8
27051,Grant County,Esophagus,All,1.3,*,1,"29,650",0,14.8
27053,Hennepin County,Esophagus,All,3.9,,275,"6,230,938",3.5,4.4
27055,Houston County,Esophagus,All,3.4,*,5,"93,415",1.1,9
27057,Hubbard County,Esophagus,All,4.4,*,9,"105,297",2,9.6
27059,Isanti County,Esophagus,All,4.6,*,11,"196,874",2.2,8.6
27061,Itasca County,Esophagus,All,6,,22,"225,900",3.7,9.5
27063,Jackson County,Esophagus,All,3,*,3,"49,693",0.5,11.8
27065,Kanabec County,Esophagus,All,2.4,*,4,"80,505",0.7,7.9
27067,Kandiyohi County,Esophagus,All,2.8,*,9,"214,044",1.2,5.6
27069,Kittson County,Esophagus,All,7,*,3,"21,556",1.4,28
27071,Koochiching County,Esophagus,All,4.2,*,5,"62,516",1.3,12.3
27073,Lac qui Parle County,Esophagus,All,3.2,*,2,"33,573",0.4,16.8
27075,Lake County,Esophagus,All,4.6,*,5,"52,756",1.5,13.8
27077,Lake of the Woods County,Esophagus,All,0,,0,"18,849",0,23.1
27079,Le Sueur County,Esophagus,All,6.1,,12,"141,146",3.1,11.1
27081,Lincoln County,Esophagus,All,3.9,*,2,"28,344",0.5,19.2
27083,Lyon County,Esophagus,All,7.5,*,11,"129,035",3.7,13.7
27087,Mahnomen County,Esophagus,All,4.1,*,1,"27,495",0.1,22
27089,Marshall County,Esophagus,All,2.6,*,2,"46,856",0.3,11.8
27091,Martin County,Esophagus,All,4.1,*,6,"99,241",1.5,9.8
27085,McLeod County,Esophagus,All,4.2,*,10,"179,038",2,8
27093,Meeker County,Esophagus,All,10,,16,"115,454",5.6,16.9
27095,Mille Lacs County,Esophagus,All,4.3,*,8,"129,150",1.8,8.9
27097,Morrison County,Esophagus,All,4.1,*,10,"165,179",1.9,7.9
27099,Mower County,Esophagus,All,2.2,*,6,"199,003",0.8,5
27101,Murray County,Esophagus,All,8.8,*,7,"41,476",3.5,21.2
27103,Nicollet County,Esophagus,All,4.8,*,10,"169,937",2.3,9.1
27105,Nobles County,Esophagus,All,8,*,10,"108,690",3.8,15.1
27107,Norman County,Esophagus,All,5.6,*,3,"32,617",1.1,19.7
27109,Olmsted County,Esophagus,All,4,,38,"774,422",2.8,5.6
27111,Otter Tail County,Esophagus,All,3.7,,21,"290,878",2.3,6.1
27113,Pennington County,Esophagus,All,6.2,*,7,"70,936",2.4,13.8
27115,Pine County,Esophagus,All,3,*,7,"145,962",1.2,6.8
27117,Pipestone County,Esophagus,All,8.3,*,6,"45,998",3,20.1
27119,Polk County,Esophagus,All,5.4,,11,"157,541",2.6,9.9
27121,Pope County,Esophagus,All,5.9,*,5,"55,190",1.8,15.7
27123,Ramsey County,Esophagus,All,2.8,,91,"2,721,924",2.2,3.5
27125,Red Lake County,Esophagus,All,6.7,*,1,"20,005",0.2,33.6
27127,Redwood County,Esophagus,All,3.8,*,5,"76,311",1.2,10.3
27129,Renville County,Esophagus,All,8,*,8,"73,256",3.3,16.9
27131,Rice County,Esophagus,All,4.6,,19,"330,996",2.7,7.3
27133,Rock County,Esophagus,All,5.7,*,4,"47,087",1.5,16.3
27135,Roseau County,Esophagus,All,0,,0,"76,797",0,5
27139,Scott County,Esophagus,All,4.3,,28,"726,689",2.8,6.3
27141,Sherburne County,Esophagus,All,4,,19,"472,706",2.4,6.4
27143,Sibley County,Esophagus,All,5.6,*,6,"74,533",2,13.2
27137,St. Louis County,Esophagus,All,4.5,,64,"999,340",3.4,5.8
27145,Stearns County,Esophagus,All,5.1,,47,"792,969",3.7,6.9
27147,Steele County,Esophagus,All,3.9,*,9,"183,583",1.8,7.6
27149,Stevens County,Esophagus,All,3.6,*,2,"48,973",0.4,14.2
27151,Swift County,Esophagus,All,4.6,*,4,"46,859",1.2,14.5
27153,Todd County,Esophagus,All,3.9,*,7,"122,603",1.4,9
27155,Traverse County,Esophagus,All,8,*,4,"16,563",2.1,33.6
27157,Wabasha County,Esophagus,All,5.4,*,9,"107,571",2.4,11
27159,Wadena County,Esophagus,All,4,*,5,"68,260",1.3,11
27161,Waseca County,Esophagus,All,3.4,*,4,"93,673",0.8,9.6
27163,Washington County,Esophagus,All,3.3,,50,"1,280,364",2.4,4.4
27165,Watonwan County,Esophagus,All,7.5,*,5,"54,736",2.3,18.4
27167,Wilkin County,Esophagus,All,7.9,*,4,"31,526",2.1,23.5
27169,Winona County,Esophagus,All,4.3,*,13,"254,094",2.2,7.7
27171,Wright County,Esophagus,All,5.1,,35,"672,714",3.6,7.2
27173,Yellow Medicine County,Esophagus,All,3.7,*,3,"49,140",0.7,13.1
27001,Aitkin County,Esophagus,Female,0.9,*,1,"39,128",0,13.6
27003,Anoka County,Esophagus,Female,1.3,*,14,"876,421",0.7,2.3
27005,Becker County,Esophagus,Female,1.8,*,3,"85,294",0.4,6.9
27007,Beltrami County,Esophagus,Female,3,*,4,"116,339",0.8,8.1
27009,Benton County,Esophagus,Female,2.9,*,3,"100,402",0.6,8.7
27011,Big Stone County,Esophagus,Female,4,*,1,"12,528",0.1,39.3
27013,Blue Earth County,Esophagus,Female,1.1,*,2,"165,980",0.1,4.2
27015,Brown County,Esophagus,Female,0.9,*,1,"63,055",0,7.5
27017,Carlton County,Esophagus,Female,1.8,*,2,"84,870",0.2,7.2
27019,Carver County,Esophagus,Female,1.5,*,5,"256,700",0.5,3.7
27021,Cass County,Esophagus,Female,1.3,*,2,"71,464",0.2,7.5
27023,Chippewa County,Esophagus,Female,0,,0,"29,984",0,13
27025,Chisago County,Esophagus,Female,1.3,*,2,"133,632",0.1,5
27027,Clay County,Esophagus,Female,0.7,*,2,"160,868",0.1,3.3
27029,Clearwater County,Esophagus,Female,2.6,*,1,"21,795",0.1,21.3
27031,Cook County,Esophagus,Female,0,,0,"13,441",0,34.4
27033,Cottonwood County,Esophagus,Female,1,*,1,"28,371",0,14.9
27035,Crow Wing County,Esophagus,Female,2.4,*,7,"161,278",0.9,5.6
27037,Dakota County,Esophagus,Female,1.2,,16,"1,069,198",0.7,2
27039,Dodge County,Esophagus,Female,0,,0,"51,604",0,7.2
27041,Douglas County,Esophagus,Female,1.2,*,2,"93,584",0.1,5.8
27043,Faribault County,Esophagus,Female,1.8,*,1,"34,562",0,14.3
27045,Fillmore County,Esophagus,Female,0,,0,"52,150",0,7.5
27047,Freeborn County,Esophagus,Female,3,*,3,"76,320",0.4,10.4
27049,Goodhue County,Esophagus,Female,3.1,*,6,"116,296",1.1,7.6
27051,Grant County,Esophagus,Female,0,,0,"14,747",0,27.5
27053,Hennepin County,Esophagus,Female,1.4,,52,"3,151,007",1,1.8
27055,Houston County,Esophagus,Female,2.4,*,2,"46,781",0.3,11.7
27057,Hubbard County,Esophagus,Female,2,*,2,"51,923",0.2,10.7
27059,Isanti County,Esophagus,Female,0.6,*,1,"97,227",0,4.8
27061,Itasca County,Esophagus,Female,2.4,*,4,"111,792",0.6,7.1
27063,Jackson County,Esophagus,Female,0,,0,"24,327",0,16.3
27065,Kanabec County,Esophagus,Female,0,,0,"39,828",0,9.9
27067,Kandiyohi County,Esophagus,Female,0.6,*,1,"106,512",0,4.6
27069,Kittson County,Esophagus,Female,0,,0,"10,755",0,39.5
27071,Koochiching County,Esophagus,Female,1.8,*,1,"31,214",0,16.4
27073,Lac qui Parle County,Esophagus,Female,0,,0,"16,692",0,26.7
27075,Lake County,Esophagus,Female,1.7,*,1,"25,827",0,18.8
27077,Lake of the Woods County,Esophagus,Female,0,,0,"9,066",0,48.1
27079,Le Sueur County,Esophagus,Female,4.1,*,4,"69,999",1.1,11.4
27081,Lincoln County,Esophagus,Female,0,,0,"13,946",0,29.6
27083,Lyon County,Esophagus,Female,3.1,*,3,"64,892",0.6,10.4
27087,Mahnomen County,Esophagus,Female,0,,0,"13,651",0,28.3
27089,Marshall County,Esophagus,Female,0,,0,"23,125",0,17.1
27091,Martin County,Esophagus,Female,2,*,1,"50,054",0.1,11.6
27085,McLeod County,Esophagus,Female,0,,0,"89,606",0,4.2
27093,Meeker County,Esophagus,Female,8.7,*,7,"56,668",3.2,19.5
27095,Mille Lacs County,Esophagus,Female,0.9,*,1,"64,283",0,7.1
27097,Morrison County,Esophagus,Female,0,,0,"81,746",0,4.7
27099,Mower County,Esophagus,Female,0.8,*,1,"99,184",0,5.1
27101,Murray County,Esophagus,Female,2.3,*,1,"20,794",0.1,22.7
27103,Nicollet County,Esophagus,Female,1,*,1,"84,318",0,6.2
27105,Nobles County,Esophagus,Female,5.7,*,3,"52,684",1.1,16.9
27107,Norman County,Esophagus,Female,4.1,*,1,"16,215",0.1,30.1
27109,Olmsted County,Esophagus,Female,0.7,*,4,"396,367",0.2,2.1
27111,Otter Tail County,Esophagus,Female,0.5,*,2,"144,462",0.1,3.3
27113,Pennington County,Esophagus,Female,5.8,*,4,"35,646",1.5,18.5
27115,Pine County,Esophagus,Female,0.7,*,1,"67,827",0,6.8
27117,Pipestone County,Esophagus,Female,0,,0,"23,530",0,16.7
27119,Polk County,Esophagus,Female,1.3,*,2,"78,361",0.1,6.7
27121,Pope County,Esophagus,Female,3.9,*,2,"26,991",0.5,20.3
27123,Ramsey County,Esophagus,Female,1.2,,25,"1,395,268",0.8,1.8
27125,Red Lake County,Esophagus,Female,0,,0,"9,839",0,40.5
27127,Redwood County,Esophagus,Female,0,,0,"38,226",0,10.3
27129,Renville County,Esophagus,Female,2,*,1,"36,057",0,13.9
27131,Rice County,Esophagus,Female,1.8,*,4,"162,226",0.5,5
27133,Rock County,Esophagus,Female,0,,0,"23,883",0,16.2
27135,Roseau County,Esophagus,Female,0,,0,"37,319",0,10.4
27139,Scott County,Esophagus,Female,1.3,*,5,"364,400",0.4,3.2
27141,Sherburne County,Esophagus,Female,0.7,*,2,"230,437",0.1,2.8
27143,Sibley County,Esophagus,Female,3.6,*,2,"36,894",0.4,15.7
27137,St. Louis County,Esophagus,Female,1.3,*,10,"498,004",0.6,2.6
27145,Stearns County,Esophagus,Female,1.9,*,10,"393,447",0.9,3.7
27147,Steele County,Esophagus,Female,0.7,*,1,"92,269",0,5.1
27149,Stevens County,Esophagus,Female,0,,0,"24,481",0,17.1
27151,Swift County,Esophagus,Female,0,,0,"23,255",0,17
27153,Todd County,Esophagus,Female,0.9,*,1,"59,573",0,7.8
27155,Traverse County,Esophagus,Female,2.5,*,1,"8,215",0.1,54.2
27157,Wabasha County,Esophagus,Female,0,,0,"53,803",0,7.4
27159,Wadena County,Esophagus,Female,0,,0,"34,359",0,11.4
27161,Waseca County,Esophagus,Female,1.3,*,1,"48,819",0,9.6
27163,Washington County,Esophagus,Female,1.3,*,11,"647,259",0.6,2.4
27165,Watonwan County,Esophagus,Female,2.7,*,1,"27,528",0.1,18.2
27167,Wilkin County,Esophagus,Female,7.3,*,2,"15,202",0.8,35.6
27169,Winona County,Esophagus,Female,1.5,*,2,"128,066",0.1,6.2
27171,Wright County,Esophagus,Female,1.5,*,5,"333,313",0.5,3.5
27173,Yellow Medicine County,Esophagus,Female,0,,0,"24,379",0,16.2
27001,Aitkin County,Esophagus,Male,7.4,*,7,"40,009",2.9,20.7
27003,Anoka County,Esophagus,Male,8.2,,73,"876,776",6.3,10.4
27005,Becker County,Esophagus,Male,10.5,,12,"84,842",5.4,19.1
27007,Beltrami County,Esophagus,Male,9.9,,13,"115,769",5.2,17.3
27009,Benton County,Esophagus,Male,11.6,*,11,"100,455",5.7,21
27011,Big Stone County,Esophagus,Male,17.1,*,1,"12,411",0.4,75.2
27013,Blue Earth County,Esophagus,Male,6.4,*,10,"168,321",3,12
27015,Brown County,Esophagus,Male,9.2,*,9,"62,725",4.2,18.8
27017,Carlton County,Esophagus,Male,12.1,,14,"93,307",6.5,20.8
27019,Carver County,Esophagus,Male,4.1,*,10,"253,152",1.9,7.7
27021,Cass County,Esophagus,Male,14.3,,18,"74,621",7.9,24.5
27023,Chippewa County,Esophagus,Male,7.6,*,4,"29,703",2.1,23.1
27025,Chisago County,Esophagus,Male,8.8,,14,"142,936",4.7,15.1
27027,Clay County,Esophagus,Male,8.4,,12,"156,821",4.2,14.7
27029,Clearwater County,Esophagus,Male,3,*,1,"22,337",0.1,21.7
27031,Cook County,Esophagus,Male,14.7,*,3,"13,396",3,53.4
27033,Cottonwood County,Esophagus,Male,13,*,6,"28,211",4.7,31.6
27035,Crow Wing County,Esophagus,Male,10.2,,26,"160,206",6.6,15.4
27037,Dakota County,Esophagus,Male,5.9,,64,"1,039,595",4.5,7.6
27039,Dodge County,Esophagus,Male,13.9,*,8,"51,859",5.9,28
27041,Douglas County,Esophagus,Male,4.4,*,7,"93,978",1.8,10.1
27043,Faribault County,Esophagus,Male,11.6,*,6,"34,449",4.1,27.9
27045,Fillmore County,Esophagus,Male,3.9,*,3,"52,609",0.8,13.1
27047,Freeborn County,Esophagus,Male,10.5,,13,"76,161",5.5,18.9
27049,Goodhue County,Esophagus,Male,6.5,*,9,"115,121",2.9,12.9
27051,Grant County,Esophagus,Male,3.4,*,1,"14,903",0.1,30.4
27053,Hennepin County,Esophagus,Male,7,,223,"3,079,931",6.1,8.1
27055,Houston County,Esophagus,Male,4.3,*,3,"46,634",0.9,14.8
27057,Hubbard County,Esophagus,Male,6.9,*,7,"53,374",2.7,16.8
27059,Isanti County,Esophagus,Male,9.3,*,10,"99,647",4.3,17.7
27061,Itasca County,Esophagus,Male,10,,18,"114,108",5.8,16.7
27063,Jackson County,Esophagus,Male,7,*,3,"25,366",1.4,25
27065,Kanabec County,Esophagus,Male,4.6,*,4,"40,677",1.3,15.6
27067,Kandiyohi County,Esophagus,Male,5.5,*,8,"107,532",2.3,11.5
27069,Kittson County,Esophagus,Male,14.4,*,3,"10,801",2.9,56.4
27071,Koochiching County,Esophagus,Male,6.8,*,4,"31,302",1.8,22.5
27073,Lac qui Parle County,Esophagus,Male,6.5,*,2,"16,881",0.8,33.4
27075,Lake County,Esophagus,Male,7.5,*,4,"26,929",2,25
27077,Lake of the Woods County,Esophagus,Male,0,,0,"9,783",0,44.7
27079,Le Sueur County,Esophagus,Male,9,*,8,"71,147",3.7,18.7
27081,Lincoln County,Esophagus,Male,7.7,*,2,"14,398",0.9,37.5
