FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27043,Faribault County,Breast,Female,134.5,,69,"34,562",101.8,175.2
27045,Fillmore County,Breast,Female,127.2,,90,"52,150",100.1,159.8
27047,Freeborn County,Breast,Female,122.5,,141,"76,320",101.5,147
27049,Goodhue County,Breast,Female,134.5,,212,"116,296",115.8,155.6
27051,Grant County,Breast,Female,164.7,,33,"14,747",108,241.9
27053,Hennepin County,Breast,Female,142.6,,"5,093","3,151,007",138.6,146.7
27055,Houston County,Breast,Female,145.5,,96,"46,781",115.7,181.2
27057,Hubbard County,Breast,Female,131.5,,103,"51,923",104.5,163.8
27059,Isanti County,Breast,Female,138.2,,163,"97,227",117.1,162.2
27061,Itasca County,Breast,Female,132.2,,233,"111,792",114.5,152.3
27063,Jackson County,Breast,Female,135.1,,48,"24,327",96.1,185.8
27065,Kanabec County,Breast,Female,118.1,,73,"39,828",91.1,151.5
27067,Kandiyohi County,Breast,Female,170.4,,229,"106,512",147.6,195.8
27069,Kittson County,Breast,Female,121,,21,"10,755",72.7,195.8
27071,Koochiching County,Breast,Female,96.3,,50,"31,214",69.2,132.4
27073,Lac qui Parle County,Breast,Female,92.2,,26,"16,692",55.9,146.9
27075,Lake County,Breast,Female,139.8,,63,"25,827",104.3,185.7
27077,Lake of the Woods County,Breast,Female,114.9,,15,"9,066",58.7,207.1
27079,Le Sueur County,Breast,Female,157.2,,137,"69,999",131,187.4
27081,Lincoln County,Breast,Female,164,,37,"13,946",108.3,240.5
27083,Lyon County,Breast,Female,120.8,,95,"64,892",96.5,149.5
27087,Mahnomen County,Breast,Female,132.9,,21,"13,651",78.6,210.4
27089,Marshall County,Breast,Female,130.2,,40,"23,125",89.2,184.2
27091,Martin County,Breast,Female,126,,91,"50,054",98.5,159.2
27085,McLeod County,Breast,Female,110.5,,138,"89,606",92,132
27093,Meeker County,Breast,Female,116.6,,91,"56,668",92.7,145.2
27095,Mille Lacs County,Breast,Female,127.6,,111,"64,283",104.1,155.2
27097,Morrison County,Breast,Female,140.9,,153,"81,746",117.9,167.3
27099,Mower County,Breast,Female,124.2,,157,"99,184",104.4,146.8
27101,Murray County,Breast,Female,155.3,,48,"20,794",109.4,215.3
27103,Nicollet County,Breast,Female,147.6,,139,"84,318",122.9,175.8
27105,Nobles County,Breast,Female,121.2,,72,"52,684",93.8,154.1
27107,Norman County,Breast,Female,109.3,,28,"16,215",71.1,163.9
27109,Olmsted County,Breast,Female,148,,676,"396,367",136.7,160
27111,Otter Tail County,Breast,Female,142,,310,"144,462",125,160.9
27113,Pennington County,Breast,Female,141,,57,"35,646",104.9,185.6
27115,Pine County,Breast,Female,102.8,,102,"67,827",82.6,126.9
27117,Pipestone County,Breast,Female,136,,42,"23,530",95.5,188.8
27119,Polk County,Breast,Female,148.5,,143,"78,361",123.6,177.1
27121,Pope County,Breast,Female,141,,57,"26,991",103.1,189.4
27123,Ramsey County,Breast,Female,132.9,,"2,103","1,395,268",127,138.9
27125,Red Lake County,Breast,Female,143.1,,20,"9,839",84.8,230.5
27127,Redwood County,Breast,Female,138.7,,68,"38,226",104.9,180.1
27129,Renville County,Breast,Female,146.1,,63,"36,057",109.4,191.1
27131,Rice County,Breast,Female,133.1,,253,"162,226",116.5,151.6
27133,Rock County,Breast,Female,122.4,,38,"23,883",84.4,172.4
27135,Roseau County,Breast,Female,145.9,,69,"37,319",111.6,187.9
27139,Scott County,Breast,Female,136.2,,515,"364,400",124.5,148.8
27141,Sherburne County,Breast,Female,128.6,,311,"230,437",114.4,144.1
27143,Sibley County,Breast,Female,119.7,,53,"36,894",87.5,160
27137,St. Louis County,Breast,Female,125,,822,"498,004",116,134.7
27145,Stearns County,Breast,Female,126.3,,558,"393,447",115.7,137.6
27147,Steele County,Breast,Female,144.6,,163,"92,269",122.3,169.8
27149,Stevens County,Breast,Female,119.7,,28,"24,481",74.8,180.1
27151,Swift County,Breast,Female,108.2,,42,"23,255",75.2,152.8
27153,Todd County,Breast,Female,99.4,,85,"59,573",77.8,125.6
27155,Traverse County,Breast,Female,185,,22,"8,215",106.7,302.1
27157,Wabasha County,Breast,Female,140.1,,110,"53,803",113.7,171.5
27159,Wadena County,Breast,Female,127.7,,61,"34,359",95.1,168.5
27161,Waseca County,Breast,Female,129.8,,81,"48,819",102.3,162.9
27163,Washington County,Breast,Female,150.9,,"1,165","647,259",142.1,160.2
27165,Watonwan County,Breast,Female,117.3,,43,"27,528",82.9,161.9
27167,Wilkin County,Breast,Female,147.9,,32,"15,202",97.9,216.4
27169,Winona County,Breast,Female,125.2,,185,"128,066",106.6,146.1
27171,Wright County,Breast,Female,131.8,,475,"333,313",120,144.4
27173,Yellow Medicine County,Breast,Female,123.9,,51,"24,379",90,168.4
27001,Aitkin County,Cervix,Female,1,*,1,"39,128",0,13.8
27003,Anoka County,Cervix,Female,7.2,,64,"876,421",5.5,9.2
27005,Becker County,Cervix,Female,2.9,*,3,"85,294",0.5,9.5
27007,Beltrami County,Cervix,Female,6.4,*,7,"116,339",2.4,13.4
27009,Benton County,Cervix,Female,4.9,*,5,"100,402",1.6,11.5
27011,Big Stone County,Cervix,Female,0,,0,"12,528",0,34.5
27013,Blue Earth County,Cervix,Female,7.1,*,9,"165,980",3.1,13.5
27015,Brown County,Cervix,Female,8.3,*,7,"63,055",3,18.6
27017,Carlton County,Cervix,Female,5.2,*,5,"84,870",1.6,12.7
27019,Carver County,Cervix,Female,3.2,*,10,"256,700",1.5,6.1
27021,Cass County,Cervix,Female,5.7,*,3,"71,464",0.9,16.8
27023,Chippewa County,Cervix,Female,8.8,*,3,"29,984",1.8,27
27025,Chisago County,Cervix,Female,2.9,*,4,"133,632",0.8,7.5
27027,Clay County,Cervix,Female,8.9,,12,"160,868",4.6,15.5
27029,Clearwater County,Cervix,Female,0,,0,"21,795",0,17.8
27031,Cook County,Cervix,Female,11.9,*,1,"13,441",0.3,59.2
27033,Cottonwood County,Cervix,Female,10.1,*,2,"28,371",1.2,33.5
27035,Crow Wing County,Cervix,Female,4.7,*,6,"161,278",1.6,10.1
27037,Dakota County,Cervix,Female,5.5,,61,"1,069,198",4.2,7.1
27039,Dodge County,Cervix,Female,5.9,*,3,"51,604",1.2,17.4
27041,Douglas County,Cervix,Female,7.4,*,8,"93,584",2.9,15.5
27043,Faribault County,Cervix,Female,8.5,*,3,"34,562",1.3,26.9
27045,Fillmore County,Cervix,Female,6.1,*,4,"52,150",1.4,17.3
27047,Freeborn County,Cervix,Female,7.4,*,5,"76,320",2.2,17.8
27049,Goodhue County,Cervix,Female,6,*,8,"116,296",2.3,12.5
27051,Grant County,Cervix,Female,0,,0,"14,747",0,27.5
27053,Hennepin County,Cervix,Female,5.6,,183,"3,151,007",4.8,6.5
27055,Houston County,Cervix,Female,6.4,*,3,"46,781",1.2,19.4
27057,Hubbard County,Cervix,Female,3.1,*,1,"51,923",0.1,15
27059,Isanti County,Cervix,Female,9.3,*,9,"97,227",4.1,17.8
27061,Itasca County,Cervix,Female,4.6,*,6,"111,792",1.4,11
27063,Jackson County,Cervix,Female,0,,0,"24,327",0,16.3
27065,Kanabec County,Cervix,Female,13,*,5,"39,828",3.8,31.5
27067,Kandiyohi County,Cervix,Female,3.6,*,4,"106,512",0.9,9.7
27069,Kittson County,Cervix,Female,0,,0,"10,755",0,39.5
27071,Koochiching County,Cervix,Female,3.2,*,2,"31,214",0.4,17.9
27073,Lac qui Parle County,Cervix,Female,3.3,*,1,"16,692",0.1,30.7
27075,Lake County,Cervix,Female,0,,0,"25,827",0,16.9
27077,Lake of the Woods County,Cervix,Female,6,*,1,"9,066",0.2,55.5
27079,Le Sueur County,Cervix,Female,8.2,*,5,"69,999",2.6,18.9
27081,Lincoln County,Cervix,Female,4,*,1,"13,946",0.1,34.8
27083,Lyon County,Cervix,Female,3.3,*,2,"64,892",0.4,11.8
27087,Mahnomen County,Cervix,Female,9.9,*,1,"13,651",0.2,49
27089,Marshall County,Cervix,Female,2.9,*,1,"23,125",0.1,21.3
27091,Martin County,Cervix,Female,12.4,*,7,"50,054",4.3,27.8
27085,McLeod County,Cervix,Female,9.7,*,7,"89,606",3.8,19.7
27093,Meeker County,Cervix,Female,3.4,*,2,"56,668",0.3,12.9
27095,Mille Lacs County,Cervix,Female,1.1,*,1,"64,283",0,7.5
27097,Morrison County,Cervix,Female,4,*,3,"81,746",0.8,11.8
27099,Mower County,Cervix,Female,5.3,*,6,"99,184",1.8,12.2
27101,Murray County,Cervix,Female,4.8,*,2,"20,794",0.6,25.8
27103,Nicollet County,Cervix,Female,4.7,*,4,"84,318",1.1,12.5
27105,Nobles County,Cervix,Female,2,*,1,"52,684",0.1,10.9
27107,Norman County,Cervix,Female,15.7,*,3,"16,215",3.2,49.1
27109,Olmsted County,Cervix,Female,5.7,,21,"396,367",3.5,8.7
27111,Otter Tail County,Cervix,Female,4.1,*,6,"144,462",1.4,9.4
27113,Pennington County,Cervix,Female,3.6,*,1,"35,646",0.1,17.9
27115,Pine County,Cervix,Female,8,*,6,"67,827",2.7,18.4
27117,Pipestone County,Cervix,Female,21.8,*,4,"23,530",5.9,54.1
27119,Polk County,Cervix,Female,13.4,*,10,"78,361",6.1,25.2
27121,Pope County,Cervix,Female,1.8,*,1,"26,991",0,17.4
27123,Ramsey County,Cervix,Female,6.2,,85,"1,395,268",4.9,7.7
27125,Red Lake County,Cervix,Female,14.3,*,1,"9,839",0.4,70.7
27127,Redwood County,Cervix,Female,1.5,*,1,"38,226",0,12.4
27129,Renville County,Cervix,Female,7.9,*,3,"36,057",1.5,24.2
27131,Rice County,Cervix,Female,6.5,*,9,"162,226",2.8,12.4
27133,Rock County,Cervix,Female,4.4,*,1,"23,883",0.1,24.4
27135,Roseau County,Cervix,Female,5.7,*,2,"37,319",0.5,21.6
27139,Scott County,Cervix,Female,8.3,,32,"364,400",5.7,11.8
27141,Sherburne County,Cervix,Female,3.4,*,9,"230,437",1.5,6.6
27143,Sibley County,Cervix,Female,2,*,1,"36,894",0.1,13.6
27137,St. Louis County,Cervix,Female,8.6,,39,"498,004",6,12
27145,Stearns County,Cervix,Female,5.1,,18,"393,447",2.9,8.1
27147,Steele County,Cervix,Female,4.9,*,5,"92,269",1.4,12.3
27149,Stevens County,Cervix,Female,8.2,*,2,"24,481",0.9,31.5
27151,Swift County,Cervix,Female,0,,0,"23,255",0,17
27153,Todd County,Cervix,Female,0,,0,"59,573",0,6.6
27155,Traverse County,Cervix,Female,0,,0,"8,215",0,52.2
27157,Wabasha County,Cervix,Female,7.6,*,4,"53,803",1.7,20.7
27159,Wadena County,Cervix,Female,3.8,*,1,"34,359",0.1,19.2
27161,Waseca County,Cervix,Female,5.1,*,2,"48,819",0.6,17.4
27163,Washington County,Cervix,Female,4.1,,29,"647,259",2.7,5.9
27165,Watonwan County,Cervix,Female,19.8,*,5,"27,528",5.8,47.1
27167,Wilkin County,Cervix,Female,0,,0,"15,202",0,25.5
27169,Winona County,Cervix,Female,4,*,4,"128,066",1,10.2
27171,Wright County,Cervix,Female,4.5,,14,"333,313",2.4,7.5
27173,Yellow Medicine County,Cervix,Female,7.9,*,2,"24,379",1,29.5
27001,Aitkin County,Chronic Lymphocytic Leukemia,All,6.1,*,11,"79,137",2.9,13.6
27003,Anoka County,Chronic Lymphocytic Leukemia,All,7.3,,146,"1,753,197",6.2,8.7
27005,Becker County,Chronic Lymphocytic Leukemia,All,8.3,,23,"170,136",5.3,12.9
27007,Beltrami County,Chronic Lymphocytic Leukemia,All,6.4,,18,"232,108",3.7,10.4
27009,Benton County,Chronic Lymphocytic Leukemia,All,6.4,,14,"200,857",3.4,10.8
27011,Big Stone County,Chronic Lymphocytic Leukemia,All,3.1,*,2,"24,939",0.3,20.4
27013,Blue Earth County,Chronic Lymphocytic Leukemia,All,5.2,,20,"334,301",3.1,8.2
27015,Brown County,Chronic Lymphocytic Leukemia,All,11,,20,"125,780",6.6,17.7
27017,Carlton County,Chronic Lymphocytic Leukemia,All,6.6,,16,"178,177",3.7,11.1
27019,Carver County,Chronic Lymphocytic Leukemia,All,6.6,,32,"509,852",4.4,9.3
27021,Cass County,Chronic Lymphocytic Leukemia,All,10.4,,28,"146,085",6.8,15.8
27023,Chippewa County,Chronic Lymphocytic Leukemia,All,3.9,*,4,"59,687",1.1,11.8
27025,Chisago County,Chronic Lymphocytic Leukemia,All,8,,25,"276,568",5.2,12
27027,Clay County,Chronic Lymphocytic Leukemia,All,7.7,,27,"317,689",5,11.4
27029,Clearwater County,Chronic Lymphocytic Leukemia,All,4.5,*,3,"44,132",0.9,15.2
27031,Cook County,Chronic Lymphocytic Leukemia,All,7.4,*,5,"26,837",2.4,25.1
27033,Cottonwood County,Chronic Lymphocytic Leukemia,All,1.8,*,2,"56,582",0.2,9.4
27035,Crow Wing County,Chronic Lymphocytic Leukemia,All,8.3,,46,"321,484",6,11.4
27037,Dakota County,Chronic Lymphocytic Leukemia,All,6.2,,145,"2,108,793",5.2,7.3
27039,Dodge County,Chronic Lymphocytic Leukemia,All,5.6,*,7,"103,463",2.2,12
27041,Douglas County,Chronic Lymphocytic Leukemia,All,7,,22,"187,562",4.3,11.1
27043,Faribault County,Chronic Lymphocytic Leukemia,All,5.6,*,6,"69,011",2,13.5
27045,Fillmore County,Chronic Lymphocytic Leukemia,All,9.6,,16,"104,759",5.3,16.6
27047,Freeborn County,Chronic Lymphocytic Leukemia,All,4.5,*,9,"152,481",1.9,9
27049,Goodhue County,Chronic Lymphocytic Leukemia,All,5.9,,18,"231,417",3.4,9.6
27051,Grant County,Chronic Lymphocytic Leukemia,All,13.6,*,8,"29,650",5.8,30.9
27053,Hennepin County,Chronic Lymphocytic Leukemia,All,6.4,,435,"6,230,938",5.8,7
27055,Houston County,Chronic Lymphocytic Leukemia,All,4.6,*,6,"93,415",1.5,11.2
27057,Hubbard County,Chronic Lymphocytic Leukemia,All,4.3,*,9,"105,297",2,9.5
27059,Isanti County,Chronic Lymphocytic Leukemia,All,7.7,,20,"196,874",4.7,12.2
27061,Itasca County,Chronic Lymphocytic Leukemia,All,8.3,,30,"225,900",5.6,12.3
27063,Jackson County,Chronic Lymphocytic Leukemia,All,5.1,*,5,"49,693",1.6,14.6
27065,Kanabec County,Chronic Lymphocytic Leukemia,All,4.5,*,6,"80,505",1.6,11.1
27067,Kandiyohi County,Chronic Lymphocytic Leukemia,All,4.5,,13,"214,044",2.4,8
27069,Kittson County,Chronic Lymphocytic Leukemia,All,2.8,*,1,"21,556",0.1,23
27071,Koochiching County,Chronic Lymphocytic Leukemia,All,3.9,*,4,"62,516",1,12.2
27073,Lac qui Parle County,Chronic Lymphocytic Leukemia,All,6.1,*,3,"33,573",1.1,21.8
27075,Lake County,Chronic Lymphocytic Leukemia,All,14.2,*,14,"52,756",7.2,27
27077,Lake of the Woods County,Chronic Lymphocytic Leukemia,All,21.1,*,7,"18,849",8.4,50.4
27079,Le Sueur County,Chronic Lymphocytic Leukemia,All,7.6,,14,"141,146",4.1,13.1
27081,Lincoln County,Chronic Lymphocytic Leukemia,All,2.9,*,2,"28,344",0.3,17.5
27083,Lyon County,Chronic Lymphocytic Leukemia,All,7.7,*,10,"129,035",3.7,14.2
27087,Mahnomen County,Chronic Lymphocytic Leukemia,All,4.5,*,2,"27,495",0.5,20.5
27089,Marshall County,Chronic Lymphocytic Leukemia,All,6.9,*,5,"46,856",2.2,17.9
27091,Martin County,Chronic Lymphocytic Leukemia,All,3.4,*,5,"99,241",1,9
27085,McLeod County,Chronic Lymphocytic Leukemia,All,8.7,,21,"179,038",5.3,13.6
27093,Meeker County,Chronic Lymphocytic Leukemia,All,4.3,*,8,"115,454",1.8,9.2
27095,Mille Lacs County,Chronic Lymphocytic Leukemia,All,7.2,,13,"129,150",3.7,13
27097,Morrison County,Chronic Lymphocytic Leukemia,All,7.8,,19,"165,179",4.7,12.6
27099,Mower County,Chronic Lymphocytic Leukemia,All,3.6,*,10,"199,003",1.7,7
27101,Murray County,Chronic Lymphocytic Leukemia,All,4.8,*,4,"41,476",1.3,16
27103,Nicollet County,Chronic Lymphocytic Leukemia,All,5.8,,12,"169,937",3,10.5
27105,Nobles County,Chronic Lymphocytic Leukemia,All,8.3,*,12,"108,690",4.2,15
27107,Norman County,Chronic Lymphocytic Leukemia,All,11.7,*,6,"32,617",3.6,29.4
27109,Olmsted County,Chronic Lymphocytic Leukemia,All,5.5,,50,"774,422",4.1,7.3
27111,Otter Tail County,Chronic Lymphocytic Leukemia,All,5.7,,30,"290,878",3.8,8.5
27113,Pennington County,Chronic Lymphocytic Leukemia,All,5.4,*,6,"70,936",2,12.9
27115,Pine County,Chronic Lymphocytic Leukemia,All,8.2,,18,"145,962",4.8,13.6
27117,Pipestone County,Chronic Lymphocytic Leukemia,All,9.5,*,8,"45,998",3.9,21.2
27119,Polk County,Chronic Lymphocytic Leukemia,All,6,,12,"157,541",3,10.8
27121,Pope County,Chronic Lymphocytic Leukemia,All,5.4,*,5,"55,190",1.7,14.6
27123,Ramsey County,Chronic Lymphocytic Leukemia,All,6.3,,191,"2,721,924",5.4,7.3
27125,Red Lake County,Chronic Lymphocytic Leukemia,All,3.2,*,1,"20,005",0.1,24.3
27127,Redwood County,Chronic Lymphocytic Leukemia,All,13,,14,"76,311",6.9,22.9
27129,Renville County,Chronic Lymphocytic Leukemia,All,5.5,*,6,"73,256",1.8,13.5
27131,Rice County,Chronic Lymphocytic Leukemia,All,6.5,,25,"330,996",4.1,9.7
27133,Rock County,Chronic Lymphocytic Leukemia,All,6.9,*,5,"47,087",2,18.2
27135,Roseau County,Chronic Lymphocytic Leukemia,All,5.7,*,6,"76,797",2,13.2
27139,Scott County,Chronic Lymphocytic Leukemia,All,6.7,,44,"726,689",4.8,9.1
27141,Sherburne County,Chronic Lymphocytic Leukemia,All,5.7,,25,"472,706",3.6,8.5
27143,Sibley County,Chronic Lymphocytic Leukemia,All,5,*,5,"74,533",1.6,12.4
27137,St. Louis County,Chronic Lymphocytic Leukemia,All,7.2,,101,"999,340",5.8,8.8
27145,Stearns County,Chronic Lymphocytic Leukemia,All,4.7,,44,"792,969",3.4,6.4
27147,Steele County,Chronic Lymphocytic Leukemia,All,4.7,,12,"183,583",2.4,8.5
27149,Stevens County,Chronic Lymphocytic Leukemia,All,11.8,*,7,"48,973",4.6,25.7
27151,Swift County,Chronic Lymphocytic Leukemia,All,6.4,*,5,"46,859",2,17.1
27153,Todd County,Chronic Lymphocytic Leukemia,All,2.8,*,6,"122,603",1,7
27155,Traverse County,Chronic Lymphocytic Leukemia,All,0,,0,"16,563",0,24.9
27157,Wabasha County,Chronic Lymphocytic Leukemia,All,4.7,*,7,"107,571",1.8,10.5
27159,Wadena County,Chronic Lymphocytic Leukemia,All,7.7,*,9,"68,260",3.5,16
27161,Waseca County,Chronic Lymphocytic Leukemia,All,5.5,*,7,"93,673",2.2,12
27163,Washington County,Chronic Lymphocytic Leukemia,All,5.8,,87,"1,280,364",4.6,7.2
27165,Watonwan County,Chronic Lymphocytic Leukemia,All,7.9,*,7,"54,736",3.1,17.8
27167,Wilkin County,Chronic Lymphocytic Leukemia,All,6.5,*,3,"31,526",1.3,21.9
27169,Winona County,Chronic Lymphocytic Leukemia,All,9,,29,"254,094",5.9,13.2
27171,Wright County,Chronic Lymphocytic Leukemia,All,7,,44,"672,714",5,9.4
27173,Yellow Medicine County,Chronic Lymphocytic Leukemia,All,6.2,*,5,"49,140",1.6,17.5
27001,Aitkin County,Chronic Lymphocytic Leukemia,Female,3.1,*,3,"39,128",0.6,16.1
27003,Anoka County,Chronic Lymphocytic Leukemia,Female,5.3,,55,"876,421",4,6.9
27005,Becker County,Chronic Lymphocytic Leukemia,Female,3.1,*,5,"85,294",1,8.7
27007,Beltrami County,Chronic Lymphocytic Leukemia,Female,6.1,*,8,"116,339",2.5,12.6
27009,Benton County,Chronic Lymphocytic Leukemia,Female,6.6,*,8,"100,402",2.8,13.4
27011,Big Stone County,Chronic Lymphocytic Leukemia,Female,0,,0,"12,528",0,34.5
27013,Blue Earth County,Chronic Lymphocytic Leukemia,Female,1.2,*,3,"165,980",0.2,4.3
27015,Brown County,Chronic Lymphocytic Leukemia,Female,5,*,5,"63,055",1.5,13.5
27017,Carlton County,Chronic Lymphocytic Leukemia,Female,4.9,*,6,"84,870",1.8,11.5
27019,Carver County,Chronic Lymphocytic Leukemia,Female,7,,18,"256,700",4,11.1
27021,Cass County,Chronic Lymphocytic Leukemia,Female,5.1,*,6,"71,464",1.8,12.9
27023,Chippewa County,Chronic Lymphocytic Leukemia,Female,5.6,*,3,"29,984",1.2,20.5
27025,Chisago County,Chronic Lymphocytic Leukemia,Female,7,,11,"133,632",3.4,12.8
27027,Clay County,Chronic Lymphocytic Leukemia,Female,6.6,,14,"160,868",3.5,11.5
27029,Clearwater County,Chronic Lymphocytic Leukemia,Female,3.2,*,1,"21,795",0.1,22.7
27031,Cook County,Chronic Lymphocytic Leukemia,Female,0,,0,"13,441",0,34.4
27033,Cottonwood County,Chronic Lymphocytic Leukemia,Female,3.2,*,2,"28,371",0.3,18.2
27035,Crow Wing County,Chronic Lymphocytic Leukemia,Female,5,,16,"161,278",2.8,8.7
27037,Dakota County,Chronic Lymphocytic Leukemia,Female,4.2,,54,"1,069,198",3.1,5.5
27039,Dodge County,Chronic Lymphocytic Leukemia,Female,3.4,*,2,"51,604",0.4,13
27041,Douglas County,Chronic Lymphocytic Leukemia,Female,3.2,*,6,"93,584",1.1,8.3
27043,Faribault County,Chronic Lymphocytic Leukemia,Female,3.6,*,2,"34,562",0.4,16.7
27045,Fillmore County,Chronic Lymphocytic Leukemia,Female,3.5,*,4,"52,150",0.9,12
27047,Freeborn County,Chronic Lymphocytic Leukemia,Female,5.6,*,5,"76,320",1.6,14.1
27049,Goodhue County,Chronic Lymphocytic Leukemia,Female,2.4,*,4,"116,296",0.5,7.2
27051,Grant County,Chronic Lymphocytic Leukemia,Female,13.8,*,4,"14,747",3.6,45.3
27053,Hennepin County,Chronic Lymphocytic Leukemia,Female,3.9,,147,"3,151,007",3.3,4.6
27055,Houston County,Chronic Lymphocytic Leukemia,Female,1.1,*,1,"46,781",0,9.9
27057,Hubbard County,Chronic Lymphocytic Leukemia,Female,3.8,*,4,"51,923",1,12.8
27059,Isanti County,Chronic Lymphocytic Leukemia,Female,5,*,7,"97,227",2,10.9
27061,Itasca County,Chronic Lymphocytic Leukemia,Female,3.6,*,7,"111,792",1.5,8.5
27063,Jackson County,Chronic Lymphocytic Leukemia,Female,7,*,4,"24,327",1.7,25.1
27065,Kanabec County,Chronic Lymphocytic Leukemia,Female,1.2,*,1,"39,828",0,11.4
27067,Kandiyohi County,Chronic Lymphocytic Leukemia,Female,1.9,*,3,"106,512",0.4,6.3
27069,Kittson County,Chronic Lymphocytic Leukemia,Female,6.1,*,1,"10,755",0.2,48
27071,Koochiching County,Chronic Lymphocytic Leukemia,Female,1.7,*,1,"31,214",0,16.2
27073,Lac qui Parle County,Chronic Lymphocytic Leukemia,Female,2.9,*,1,"16,692",0.1,30
27075,Lake County,Chronic Lymphocytic Leukemia,Female,10.8,*,4,"25,827",2,34.6
27077,Lake of the Woods County,Chronic Lymphocytic Leukemia,Female,17.9,*,3,"9,066",3.5,71
27079,Le Sueur County,Chronic Lymphocytic Leukemia,Female,4.3,*,4,"69,999",1.2,11.9
27081,Lincoln County,Chronic Lymphocytic Leukemia,Female,0,,0,"13,946",0,29.6
27083,Lyon County,Chronic Lymphocytic Leukemia,Female,8.2,*,6,"64,892",3,18.3
27087,Mahnomen County,Chronic Lymphocytic Leukemia,Female,10,*,2,"13,651",1.2,43
27089,Marshall County,Chronic Lymphocytic Leukemia,Female,5.7,*,2,"23,125",0.7,25.3
27091,Martin County,Chronic Lymphocytic Leukemia,Female,1.3,*,1,"50,054",0,9.9
27085,McLeod County,Chronic Lymphocytic Leukemia,Female,5.1,*,7,"89,606",2,11.5
27093,Meeker County,Chronic Lymphocytic Leukemia,Female,2.5,*,2,"56,668",0.3,10.5
27095,Mille Lacs County,Chronic Lymphocytic Leukemia,Female,5.3,*,4,"64,283",1.2,14.7
27097,Morrison County,Chronic Lymphocytic Leukemia,Female,7.2,*,9,"81,746",3.2,14.6
27099,Mower County,Chronic Lymphocytic Leukemia,Female,0.3,*,1,"99,184",0,4.1
27101,Murray County,Chronic Lymphocytic Leukemia,Female,2.8,*,1,"20,794",0.1,23.6
27103,Nicollet County,Chronic Lymphocytic Leukemia,Female,5.3,*,5,"84,318",1.7,12.8
27105,Nobles County,Chronic Lymphocytic Leukemia,Female,7,*,6,"52,684",2.3,17.2
27107,Norman County,Chronic Lymphocytic Leukemia,Female,1.8,*,1,"16,215",0,26
27109,Olmsted County,Chronic Lymphocytic Leukemia,Female,4.1,,21,"396,367",2.5,6.4
